Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
"06037108203","Census Tract 1082.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"108203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1082.03",,,,1156,14,9,0,0,30,32,20,27,65,26,55,79,174,120,177,328,1.21,0.78,0,0,2.6,2.77,1.73,2.34,5.62,2.25,4.76,6.83,15.05,10.38,15.31,28.37
"06037108204","Census Tract 1082.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"108204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1082.04",,,,651,0,0,6,5,5,8,0,0,6,38,78,16,12,126,83,268,0,0,0.92,0.77,0.77,1.23,0,0,0.92,5.84,11.98,2.46,1.84,19.35,12.75,41.17
"06037109100","Census Tract 1091, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1091",,,,850,75,10,26,32,26,83,25,43,29,25,43,103,83,68,71,108,8.82,1.18,3.06,3.76,3.06,9.76,2.94,5.06,3.41,2.94,5.06,12.12,9.76,8,8.35,12.71
"06037109200","Census Tract 1092, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1092",,,,1023,27,40,0,8,16,0,0,10,18,67,50,122,164,241,97,163,2.64,3.91,0,0.78,1.56,0,0,0.98,1.76,6.55,4.89,11.93,16.03,23.56,9.48,15.93
"06037109300","Census Tract 1093, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1093",,,,904,0,21,0,6,11,27,44,5,16,44,47,140,143,93,174,133,0,2.32,0,0.66,1.22,2.99,4.87,0.55,1.77,4.87,5.2,15.49,15.82,10.29,19.25,14.71
"06037109400","Census Tract 1094, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1094",,,,1134,75,9,0,80,9,68,0,42,15,79,158,48,135,85,195,136,6.61,0.79,0,7.05,0.79,6,0,3.7,1.32,6.97,13.93,4.23,11.9,7.5,17.2,11.99
"06037109500","Census Tract 1095, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1095",,,,990,66,26,17,30,44,50,9,47,90,68,119,147,65,55,148,9,6.67,2.63,1.72,3.03,4.44,5.05,0.91,4.75,9.09,6.87,12.02,14.85,6.57,5.56,14.95,0.91
"06037109601","Census Tract 1096.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1096.01",,,,1310,22,46,0,47,0,16,47,11,84,15,62,145,254,216,188,157,1.68,3.51,0,3.59,0,1.22,3.59,0.84,6.41,1.15,4.73,11.07,19.39,16.49,14.35,11.98
"06037109603","Census Tract 1096.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1096.03",,,,1242,138,28,34,53,30,11,31,35,16,127,84,225,84,133,121,92,11.11,2.25,2.74,4.27,2.42,0.89,2.5,2.82,1.29,10.23,6.76,18.12,6.76,10.71,9.74,7.41
"06037109604","Census Tract 1096.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1096.04",,,,874,54,24,19,16,50,26,17,16,8,48,41,75,162,144,96,78,6.18,2.75,2.17,1.83,5.72,2.97,1.95,1.83,0.92,5.49,4.69,8.58,18.54,16.48,10.98,8.92
"06037109700","Census Tract 1097, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1097",,,,1392,31,106,16,63,14,7,13,16,57,105,33,160,164,106,271,230,2.23,7.61,1.15,4.53,1.01,0.5,0.93,1.15,4.09,7.54,2.37,11.49,11.78,7.61,19.47,16.52
"06037109800","Census Tract 1098, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1098",,,,1524,72,28,34,24,66,55,8,8,13,183,280,88,186,130,188,161,4.72,1.84,2.23,1.57,4.33,3.61,0.52,0.52,0.85,12.01,18.37,5.77,12.2,8.53,12.34,10.56
"06037111100","Census Tract 1111, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1111",,,,924,29,4,22,21,23,29,24,11,14,50,63,90,123,148,125,148,3.14,0.43,2.38,2.27,2.49,3.14,2.6,1.19,1.52,5.41,6.82,9.74,13.31,16.02,13.53,16.02
"06037111201","Census Tract 1112.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.01",,,,1042,0,47,87,6,15,38,43,30,7,55,31,80,200,36,86,281,0,4.51,8.35,0.58,1.44,3.65,4.13,2.88,0.67,5.28,2.98,7.68,19.19,3.45,8.25,26.97
"06037111202","Census Tract 1112.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.02",,,,1918,152,18,41,65,100,60,8,26,28,103,80,182,184,330,305,236,7.92,0.94,2.14,3.39,5.21,3.13,0.42,1.36,1.46,5.37,4.17,9.49,9.59,17.21,15.9,12.3
"06037111204","Census Tract 1112.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.04",,,,1811,36,0,31,18,52,8,15,30,0,105,22,100,144,126,377,747,1.99,0,1.71,0.99,2.87,0.44,0.83,1.66,0,5.8,1.21,5.52,7.95,6.96,20.82,41.25
"06037111205","Census Tract 1112.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.05",,,,1333,38,11,0,31,0,59,0,0,26,52,131,281,167,185,163,189,2.85,0.83,0,2.33,0,4.43,0,0,1.95,3.9,9.83,21.08,12.53,13.88,12.23,14.18
"06037111206","Census Tract 1112.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.06",,,,1419,0,41,8,0,20,0,0,67,33,71,75,105,152,105,238,504,0,2.89,0.56,0,1.41,0,0,4.72,2.33,5,5.29,7.4,10.71,7.4,16.77,35.52
"06037111302","Census Tract 1113.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1113.02",,,,1749,74,6,9,78,243,11,91,11,68,128,87,176,162,102,191,312,4.23,0.34,0.51,4.46,13.89,0.63,5.2,0.63,3.89,7.32,4.97,10.06,9.26,5.83,10.92,17.84
"06037111303","Census Tract 1113.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1113.03",,,,1436,19,48,33,44,0,85,98,0,0,215,54,161,110,166,159,244,1.32,3.34,2.3,3.06,0,5.92,6.82,0,0,14.97,3.76,11.21,7.66,11.56,11.07,16.99
"06037111304","Census Tract 1113.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1113.04",,,,1331,156,185,33,98,60,23,24,40,52,160,141,82,125,142,10,0,11.72,13.9,2.48,7.36,4.51,1.73,1.8,3.01,3.91,12.02,10.59,6.16,9.39,10.67,0.75,0
"06037111401","Census Tract 1114.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1114.01",,,,674,0,8,0,11,0,0,21,5,0,49,95,93,48,31,117,196,0,1.19,0,1.63,0,0,3.12,0.74,0,7.27,14.09,13.8,7.12,4.6,17.36,29.08
"06037111402","Census Tract 1114.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1114.02",,,,2175,186,234,83,34,49,26,48,230,57,228,226,209,268,43,138,116,8.55,10.76,3.82,1.56,2.25,1.2,2.21,10.57,2.62,10.48,10.39,9.61,12.32,1.98,6.34,5.33
"06037113101","Census Tract 1131.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1131.01",,,,1151,34,21,12,35,5,18,7,32,73,9,141,113,96,136,134,285,2.95,1.82,1.04,3.04,0.43,1.56,0.61,2.78,6.34,0.78,12.25,9.82,8.34,11.82,11.64,24.76
"06037113102","Census Tract 1131.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1131.02",,,,987,27,8,23,0,27,9,8,11,16,34,47,95,84,63,86,449,2.74,0.81,2.33,0,2.74,0.91,0.81,1.11,1.62,3.44,4.76,9.63,8.51,6.38,8.71,45.49
"06037113211","Census Tract 1132.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.11",,,,1599,50,12,17,0,87,30,50,15,7,90,99,238,229,207,173,295,3.13,0.75,1.06,0,5.44,1.88,3.13,0.94,0.44,5.63,6.19,14.88,14.32,12.95,10.82,18.45
"06037113212","Census Tract 1132.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.12",,,,970,10,10,14,0,27,22,57,28,0,95,127,125,124,132,95,104,1.03,1.03,1.44,0,2.78,2.27,5.88,2.89,0,9.79,13.09,12.89,12.78,13.61,9.79,10.72
"06037113213","Census Tract 1132.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.13",,,,1705,47,8,6,0,38,31,34,52,35,74,175,91,287,187,174,466,2.76,0.47,0.35,0,2.23,1.82,1.99,3.05,2.05,4.34,10.26,5.34,16.83,10.97,10.21,27.33
"06037113231","Census Tract 1132.31, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.31",,,,831,21,25,30,12,0,39,8,14,8,19,37,85,140,57,58,278,2.53,3.01,3.61,1.44,0,4.69,0.96,1.68,0.96,2.29,4.45,10.23,16.85,6.86,6.98,33.45
"06037113232","Census Tract 1132.32, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.32",,,,1499,23,44,0,12,60,8,0,38,13,39,101,180,100,189,230,462,1.53,2.94,0,0.8,4,0.53,0,2.54,0.87,2.6,6.74,12.01,6.67,12.61,15.34,30.82
"06037113234","Census Tract 1132.34, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.34",,,,1637,193,38,96,48,107,24,44,30,57,46,169,116,218,206,170,75,11.79,2.32,5.86,2.93,6.54,1.47,2.69,1.83,3.48,2.81,10.32,7.09,13.32,12.58,10.38,4.58
"06037113235","Census Tract 1132.35, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.35",,,,647,24,6,6,26,16,12,12,5,22,45,33,126,39,53,117,105,3.71,0.93,0.93,4.02,2.47,1.85,1.85,0.77,3.4,6.96,5.1,19.47,6.03,8.19,18.08,16.23
"06037113237","Census Tract 1132.37, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.37",,,,1560,58,0,24,58,21,37,66,36,42,29,61,157,147,43,254,527,3.72,0,1.54,3.72,1.35,2.37,4.23,2.31,2.69,1.86,3.91,10.06,9.42,2.76,16.28,33.78
"06037113238","Census Tract 1132.38, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.38",,,,1450,19,64,22,54,18,173,39,98,79,93,194,176,110,69,42,200,1.31,4.41,1.52,3.72,1.24,11.93,2.69,6.76,5.45,6.41,13.38,12.14,7.59,4.76,2.9,13.79
"06037113239","Census Tract 1132.39, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.39",,,,890,17,9,106,61,60,39,99,20,80,81,109,32,74,39,48,16,1.91,1.01,11.91,6.85,6.74,4.38,11.12,2.25,8.99,9.1,12.25,3.6,8.31,4.38,5.39,1.8
"06037113301","Census Tract 1133.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.01",,,,1638,98,34,10,24,15,15,34,85,62,86,49,240,79,117,207,483,5.98,2.08,0.61,1.47,0.92,0.92,2.08,5.19,3.79,5.25,2.99,14.65,4.82,7.14,12.64,29.49
"06037113303","Census Tract 1133.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.03",,,,1284,48,32,70,21,0,0,10,15,64,100,68,152,170,82,201,251,3.74,2.49,5.45,1.64,0,0,0.78,1.17,4.98,7.79,5.3,11.84,13.24,6.39,15.65,19.55
"06037113322","Census Tract 1133.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.22",,,,1512,44,0,9,9,10,131,9,8,41,75,69,80,337,169,223,298,2.91,0,0.6,0.6,0.66,8.66,0.6,0.53,2.71,4.96,4.56,5.29,22.29,11.18,14.75,19.71
"06037113323","Census Tract 1133.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.23",,,,1499,22,30,86,0,79,68,67,61,88,75,153,136,309,72,136,117,1.47,2,5.74,0,5.27,4.54,4.47,4.07,5.87,5,10.21,9.07,20.61,4.8,9.07,7.81
"06037113324","Census Tract 1133.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.24",,,,992,113,4,0,27,0,0,11,0,0,143,58,300,139,77,65,55,11.39,0.4,0,2.72,0,0,1.11,0,0,14.42,5.85,30.24,14.01,7.76,6.55,5.54
"06037113423","Census Tract 1134.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.23",,,,866,18,24,10,26,0,76,42,67,19,16,66,126,48,45,105,178,2.08,2.77,1.15,3,0,8.78,4.85,7.74,2.19,1.85,7.62,14.55,5.54,5.2,12.12,20.55
"06037113424","Census Tract 1134.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.24",,,,1073,10,64,14,29,13,29,0,12,48,94,49,103,145,126,168,169,0.93,5.96,1.3,2.7,1.21,2.7,0,1.12,4.47,8.76,4.57,9.6,13.51,11.74,15.66,15.75
"06037113425","Census Tract 1134.25, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.25",,,,1370,13,17,36,51,18,93,70,44,85,210,181,331,128,33,58,2,0.95,1.24,2.63,3.72,1.31,6.79,5.11,3.21,6.2,15.33,13.21,24.16,9.34,2.41,4.23,0.15
"06037113426","Census Tract 1134.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.26",,,,731,48,116,0,27,52,0,15,12,23,44,101,51,57,64,21,100,6.57,15.87,0,3.69,7.11,0,2.05,1.64,3.15,6.02,13.82,6.98,7.8,8.76,2.87,13.68
"06037113427","Census Tract 1134.27, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.27",,,,951,0,0,87,23,8,0,95,24,72,111,228,132,27,46,14,84,0,0,9.15,2.42,0.84,0,9.99,2.52,7.57,11.67,23.97,13.88,2.84,4.84,1.47,8.83
"06037113428","Census Tract 1134.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.28",,,,1087,16,56,0,0,35,40,15,18,30,82,37,55,219,79,108,297,1.47,5.15,0,0,3.22,3.68,1.38,1.66,2.76,7.54,3.4,5.06,20.15,7.27,9.94,27.32
"06037115101","Census Tract 1151.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1151.01",,,,1795,32,284,74,12,0,0,34,0,59,106,24,155,68,42,327,578,1.78,15.82,4.12,0.67,0,0,1.89,0,3.29,5.91,1.34,8.64,3.79,2.34,18.22,32.2
"06037115103","Census Tract 1151.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1151.03",,,,8,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0
"06037115104","Census Tract 1151.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1151.04",,,,1976,211,107,59,46,151,92,38,42,143,87,110,161,143,160,190,236,10.68,5.41,2.99,2.33,7.64,4.66,1.92,2.13,7.24,4.4,5.57,8.15,7.24,8.1,9.62,11.94
"06037115202","Census Tract 1152.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1152.02",,,,2069,173,0,45,84,31,22,15,145,329,70,226,190,164,192,197,186,8.36,0,2.17,4.06,1.5,1.06,0.72,7.01,15.9,3.38,10.92,9.18,7.93,9.28,9.52,8.99
"06037115203","Census Tract 1152.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1152.03",,,,1036,78,80,0,0,21,18,19,78,10,71,105,87,133,56,23,257,7.53,7.72,0,0,2.03,1.74,1.83,7.53,0.97,6.85,10.14,8.4,12.84,5.41,2.22,24.81
"06037115204","Census Tract 1152.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1152.04",,,,1575,30,0,75,83,0,141,70,57,57,57,60,97,285,225,217,121,1.9,0,4.76,5.27,0,8.95,4.44,3.62,3.62,3.62,3.81,6.16,18.1,14.29,13.78,7.68
"06037115301","Census Tract 1153.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1153.01",,,,1577,42,39,25,81,38,18,33,89,9,80,119,201,184,143,155,321,2.66,2.47,1.59,5.14,2.41,1.14,2.09,5.64,0.57,5.07,7.55,12.75,11.67,9.07,9.83,20.36
"06037115302","Census Tract 1153.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1153.02",,,,1054,25,20,27,24,87,29,85,26,34,62,94,100,217,84,71,69,2.37,1.9,2.56,2.28,8.25,2.75,8.06,2.47,3.23,5.88,8.92,9.49,20.59,7.97,6.74,6.55
"06037115401","Census Tract 1154.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1154.01",,,,1947,88,122,105,0,127,123,53,107,50,226,165,279,119,61,111,211,4.52,6.27,5.39,0,6.52,6.32,2.72,5.5,2.57,11.61,8.47,14.33,6.11,3.13,5.7,10.84
"06037115403","Census Tract 1154.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1154.03",,,,1059,43,0,15,85,108,25,27,10,37,67,74,188,167,56,63,94,4.06,0,1.42,8.03,10.2,2.36,2.55,0.94,3.49,6.33,6.99,17.75,15.77,5.29,5.95,8.88
"06037115404","Census Tract 1154.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1154.04",,,,851,60,45,27,6,13,53,0,45,26,21,80,81,111,92,109,82,7.05,5.29,3.17,0.71,1.53,6.23,0,5.29,3.06,2.47,9.4,9.52,13.04,10.81,12.81,9.64
"06037117101","Census Tract 1171.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1171.01",,,,1465,52,114,21,28,48,10,0,55,28,23,154,198,309,62,182,181,3.55,7.78,1.43,1.91,3.28,0.68,0,3.75,1.91,1.57,10.51,13.52,21.09,4.23,12.42,12.35
"06037117102","Census Tract 1171.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1171.02",,,,802,5,17,37,59,31,46,0,30,35,25,57,81,152,37,117,73,0.62,2.12,4.61,7.36,3.87,5.74,0,3.74,4.36,3.12,7.11,10.1,18.95,4.61,14.59,9.1
"06037117201","Census Tract 1172.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1172.01",,,,1219,97,164,79,64,61,7,30,17,52,88,99,110,138,85,81,47,7.96,13.45,6.48,5.25,5,0.57,2.46,1.39,4.27,7.22,8.12,9.02,11.32,6.97,6.64,3.86
"06037117202","Census Tract 1172.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1172.02",,,,923,51,59,57,57,40,6,11,5,5,35,33,80,72,71,163,178,5.53,6.39,6.18,6.18,4.33,0.65,1.19,0.54,0.54,3.79,3.58,8.67,7.8,7.69,17.66,19.28
"06037117301","Census Tract 1173.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1173.01",,,,1101,41,24,31,0,28,33,0,21,31,40,57,72,128,217,185,193,3.72,2.18,2.82,0,2.54,3,0,1.91,2.82,3.63,5.18,6.54,11.63,19.71,16.8,17.53
"06037117302","Census Tract 1173.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1173.02",,,,1593,41,42,26,61,39,0,0,19,19,72,117,201,182,136,247,391,2.57,2.64,1.63,3.83,2.45,0,0,1.19,1.19,4.52,7.34,12.62,11.42,8.54,15.51,24.54
"06037117303","Census Tract 1173.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1173.03",,,,1178,21,18,30,8,63,43,27,22,16,39,50,114,169,119,194,245,1.78,1.53,2.55,0.68,5.35,3.65,2.29,1.87,1.36,3.31,4.24,9.68,14.35,10.1,16.47,20.8
"06037117404","Census Tract 1174.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.04",,,,1389,76,45,9,0,26,0,22,41,23,47,99,98,204,182,191,326,5.47,3.24,0.65,0,1.87,0,1.58,2.95,1.66,3.38,7.13,7.06,14.69,13.1,13.75,23.47
"06037117405","Census Tract 1174.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.05",,,,855,48,52,85,33,88,67,32,49,19,74,174,27,84,10,13,0,5.61,6.08,9.94,3.86,10.29,7.84,3.74,5.73,2.22,8.65,20.35,3.16,9.82,1.17,1.52,0
"06037117407","Census Tract 1174.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.07",,,,1007,64,32,72,66,42,43,89,44,86,112,122,129,67,28,11,0,6.36,3.18,7.15,6.55,4.17,4.27,8.84,4.37,8.54,11.12,12.12,12.81,6.65,2.78,1.09,0
"06037117408","Census Tract 1174.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.08",,,,718,36,21,76,15,74,39,27,21,44,79,108,65,60,6,27,20,5.01,2.92,10.58,2.09,10.31,5.43,3.76,2.92,6.13,11,15.04,9.05,8.36,0.84,3.76,2.79
"06037117510","Census Tract 1175.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1175.10",,,,1035,33,25,8,33,0,64,32,156,52,89,136,127,100,65,29,86,3.19,2.42,0.77,3.19,0,6.18,3.09,15.07,5.02,8.6,13.14,12.27,9.66,6.28,2.8,8.31
"06037117520","Census Tract 1175.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1175.20",,,,1071,88,59,33,30,45,82,64,56,49,106,111,145,51,93,3,56,8.22,5.51,3.08,2.8,4.2,7.66,5.98,5.23,4.58,9.9,10.36,13.54,4.76,8.68,0.28,5.23
"06037117530","Census Tract 1175.30, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1175.30",,,,1711,161,136,89,69,80,94,107,66,13,66,161,190,150,89,135,105,9.41,7.95,5.2,4.03,4.68,5.49,6.25,3.86,0.76,3.86,9.41,11.1,8.77,5.2,7.89,6.14
